Name,Address,Phone number,Website,Rating,Number of ratings,Governorate,location Link,Plus code,Latitude,Longitude,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Photo 6,Photo 7,Photo 8,Photo 9,Photo 10,Photo 11,Photo 12,Photo 13,Photo 14,Photo 15,Photo 16,Photo 17,Photo 18,Photo 19,Photo 20,Category,Region,Place description
Jazz Cafe,"96 Ebn Lokman st, Mansoura Qism 2, El Mansoura 1, Dakahlia Governorate 35511",29W9+8J El Mansoura 1,fb.com,4.1,119,Dakahlia,https://maps.app.goo.gl/tciUoRCYajM4hqQf9,29W9+8J El Mansoura 1,31.045813,31.369062,https://lh5.googleusercontent.com/p/AF1QipND1Y1HeB_FrP1mfPwRhNd0sYiREX2SEgUkuxao,https://lh5.googleusercontent.com/p/AF1QipNXwoudBuC6eJJG_4DNoxvZ1Kic0d1-XDduOQoI,https://lh5.googleusercontent.com/p/AF1QipPTtOVVvrdq-pLHEnka99xIShxE9msioLkz32Kz,https://lh5.googleusercontent.com/p/AF1QipNyajJ9EA6bFP07LBrY_LyET1bUNwuPZHNl-Erp,https://lh5.googleusercontent.com/p/AF1QipNRGV1-NEnsiMx7CTYDtk9pJcJ7ErGd3bwBDSkB,//:0,https://lh5.googleusercontent.com/p/AF1QipNpNj-X-TDFMNTzvPmJ2b7M8rGPy98nQ3G0WDar,https://lh5.googleusercontent.com/p/AF1QipPqvGe7_T1y3en18E2ura0HRYEowi27Z6Dc1RND,https://lh5.googleusercontent.com/p/AF1QipNhOXNJfiaK6_RBf3gSOviNnwFJBWVWRP935kAc,https://lh5.googleusercontent.com/p/AF1QipMjDvAwWpvT-SfI9qidTmrbbAZXLzl27bLXDqNU,//:0,https://lh5.googleusercontent.com/p/AF1QipPIzmY6h4QEdyCA-HdIkY2ILDwhWFa4CIQ1vzQx,https://lh5.googleusercontent.com/p/AF1QipNHRYMy2GXbLi8N3UrGIkmdk-KO5dPrgpk7j05Q,https://lh5.googleusercontent.com/p/AF1QipONSfqM0HR18do4-D1l4m1hVKdzZNdsGjifHECS,//:0,https://lh5.googleusercontent.com/p/AF1QipND4nQrOdMS6uiB-qChjFhOlBb_Q2r6OfQxYlYX,https://lh5.googleusercontent.com/p/AF1QipNQ9pPkrcgexSNs_32ySToXKVk-eG5z9fMszmn8,https://lh5.googleusercontent.com/p/AF1QipMLYItjDcN0JrdbuYzIEhWPufn4d_U7KUsBKrLF,https://lh5.googleusercontent.com/p/AF1QipNnYaCi917UWPMsu73FbsBedmTMyJt_9vMbw2Th,https://lh5.googleusercontent.com/p/AF1QipPCU70oNdZjSzOOUgzGtRPJEhHWK3BqVEP1m3jq,Cafe,Dakahlia,Cafe
Andreia felucca,"29W2+88X, Elmashaya, El Mansoura 1, Dakahlia Governorate 35111",010 32888892,Not available,4.3,4,Dakahlia,https://maps.app.goo.gl/D3GpeTGnWPw1P5HJA,not available,31.045813,31.350812,https://lh5.googleusercontent.com/p/AF1QipNPx2Xtmx9pL1Zkd4FSdui8xaLbkcC8tguD4_TQ,https://lh5.googleusercontent.com/p/AF1QipOOwGB7wfink1LtmsO2gIk5KdK7hrt2fXwnpK9x,https://lh5.googleusercontent.com/p/AF1QipMtbVluGRR8l_npvvuZbpnDhWdmXZ3ozwXEw5U1,https://lh5.googleusercontent.com/p/AF1QipN_5latn15nD54b9qBR4YsVpxhSToi8qe_KTUG2,//:0,https://lh5.googleusercontent.com/p/AF1QipP5SgWK_R0qSlAKir5DQV-Ng3m0XdWnkiXpvJC7,https://lh5.googleusercontent.com/p/AF1QipPmli7nbEPCPemwGw_7mJx99dHYTX8Uk-3I9GYD,https://lh5.googleusercontent.com/p/AF1QipMgRSVzRVoO36K-mwij8P5HiEMo01a8nQD96aDv,https://lh5.googleusercontent.com/p/AF1QipOr7vTxkoXYLie6edBmJMkvGdChdzN9Fj-3CNJe,//:0,https://lh5.googleusercontent.com/p/AF1QipOTb8rPVWNdpR_ws4Y1yVhNzamiX_mQug30Hl0O,https://lh5.googleusercontent.com/p/AF1QipOnCWOJ2v-ZVSetPPX6xC6cK13b62WdtC5uqZiI,https://lh5.googleusercontent.com/p/AF1QipPcMbx2-AS9zpCigY67VEQhktzXafLqHOEI_4Vl,//:0,https://lh5.googleusercontent.com/p/AF1QipO7Vk1uKSS87f6gqyJM2zdWk7GoCNn3y1IwWs_t,https://lh5.googleusercontent.com/p/AF1QipMkPUrzXMHK6Z56miZqCoekaediq5tcjwpTTv-A,https://lh5.googleusercontent.com/p/AF1QipOLHl3nPnxt3VaFjNCp8ZeCQX7QHslmxJUW0P5o,https://lh5.googleusercontent.com/p/AF1QipNAHUk0xtjvYfXUkrX5OyW14bL4nWFgLmncZcGA,https://lh5.googleusercontent.com/p/AF1QipOuShLodv0e5vrrfX1aMgE1QK46E0WWz8-_MbvE,https://lh5.googleusercontent.com/p/AF1QipN59lxYxZrZwbZl2Bmr0XItovOHMUEFoj84Eihv,Cafe,Dakahlia,Coffee shop
Action Playstation&cafe,"المنصورة، المنصورة (قسم 2)، المنصورة،, Dakahlia Governorate",29MG+P5 El Mansoura 1,http://www.facebook.com/action4ps,4.1,13,Dakahlia,https://maps.app.goo.gl/N4sTNL4q1dGDNEyW9,29MG+P5 El Mansoura 1,31.034312,31.375437,,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
New Roma Cafe,"المنصورة (قسم 2، محمد عبده، السيدى, El Mansoura 1, Dakahlia Governorate",29JR+9G El Mansoura 1,Not available,3.7,573,Dakahlia,https://maps.app.goo.gl/e9AExQTY9vuZhJVWA,29JR+9G El Mansoura 1,31.030938,31.391312,https://lh5.googleusercontent.com/p/AF1QipNmWTZmcKfHFZBZbzOATDoV0uYD5CclMu_Cw7NK,//lh6.googleusercontent.com/gP-qojP5CMdr53YmmG27B_bv9qOIDmCEl65vPoPOm1899xX4hVbgtuit5XcUhZwEfQ,https://lh5.googleusercontent.com/p/AF1QipMq21oo0hTcJ37eUPIo1kwe4coUFOx4TZB6gKWB,//:0,https://lh5.googleusercontent.com/p/AF1QipPcEQ-kSrs_wvX9OVMDiTmxee4-V59NWBjblE8T,https://lh5.googleusercontent.com/p/AF1QipNtwsACoRGpJfC1iEl3iuD3cHR0BD35nHnpgOA,//:0,https://lh5.googleusercontent.com/p/AF1QipOJnCWxUaczALoIAjiDa0fwD_AhnS5884-OZXS7,https://lh5.googleusercontent.com/p/AF1QipPYORktNrXqHfVm_Z3yk1xn_T5ECAFOb8N-Wm6V,//:0,https://lh5.googleusercontent.com/p/AF1QipNeHIaArTOTPCyBW_nsuC540_GRFwhYJzq6-96g,https://lh5.googleusercontent.com/p/AF1QipOpoQ-tvJz3xRaduKjUCTryNlBF31Wb7p_9NpkD,//:0,https://lh5.googleusercontent.com/p/AF1QipOk6fqudBpdJDCUpdV8_ogpK-5iFSCEcZIASlw,https://lh5.googleusercontent.com/p/AF1QipOCYjLab3krmxFhY7JkXXzo-ML3BG905ABY_dy8,//:0,https://lh5.googleusercontent.com/p/AF1QipOK5ygTZRl7_cnmNo3jvi5gvIUcReGwx1pPIFk,https://lh5.googleusercontent.com/p/AF1QipOwgKKJabWc87zxATp1LqqUhwg0QG0MYwan-K0,https://lh5.googleusercontent.com/p/AF1QipM3pww7hTED-dH-yYBK752Ug_-WABGJebTog4SM,https://lh5.googleusercontent.com/p/AF1QipMQETdN4fOY0vNAGgIum7GAfYX7A5K_VSnU__JA,Cafe,Dakahlia,Cafe
OSOS CAFÈ,"29P6+V8W, Gehan Al Sadat, Mansoura Qism 2, El Mansoura 1, Dakahlia Governorate 7650142",010 15753724,Not available,3.0,1,Dakahlia,https://maps.app.goo.gl/gd4jtgcruYiVR1DB6,not available,31.041438,31.364438,,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Cafe
109 st. cafe & restaurant,"29W4+78H فودافون، شارع المشاية العلوية امام باب كلية الحقوق بجوار فرع, Dakahlia Governorate 35111",010 91091098,https://www.facebook.com/109Street.eg/,4.2,38,Dakahlia,https://maps.app.goo.gl/dEccnYpzbbuSav648,not available,31.045687,31.355812,https://lh5.googleusercontent.com/p/AF1QipOmcbhRRi8RiyQmuqhslm40z4VnNlho_KnEpkYx,https://lh5.googleusercontent.com/p/AF1QipPbp7oGMAthOq1riEchPQnvGkD3eA1jXiiAUoLq,https://lh5.googleusercontent.com/p/AF1QipMqS6R3CxfzQVOUjuaqbCGGEYGEhg-FbLeHI9e-,//:0,https://lh5.googleusercontent.com/p/AF1QipN6a46nYH3b7Lx4l3oJz8E8JkMjjvz0IC5Auo1h,https://lh5.googleusercontent.com/p/AF1QipNuWt6xiQBZ_1vhYBPacBpmOiHO816bHc591rnY,https://lh5.googleusercontent.com/p/AF1QipMrdqu-SgIvSjTCvK5RKNeuk33l5VGw1DlW7Nsb,//:0,https://lh5.googleusercontent.com/p/AF1QipP8r1WVgpiDx40wF7RqiDXs0AfpNxkT51dak_l9,https://lh5.googleusercontent.com/p/AF1QipMXJtaXI-6Lwty0Eq-usjx2ITMy7-BDgPGS-RY,https://lh5.googleusercontent.com/p/AF1QipMa67RU8wNxw7yphJoBu1j9OhE5iCQTh5I2foLt,//:0,https://lh5.googleusercontent.com/p/AF1QipNVssliMstQSF2X-ufkIcKNDjfcRmM8Wxvrpjfy,https://lh5.googleusercontent.com/p/AF1QipN9dqwq5GYZT4-4V4WRneHXan3-t5A6xvo--71z,https://lh5.googleusercontent.com/p/AF1QipMgJ_LGWxYCmrT-kjvjalWGfYeZyUptcGpJdUS7,//:0,https://lh5.googleusercontent.com/p/AF1QipM_yOj83YTsBPR0jy1ODcqVX-TlEFIhNS-0hRYG,https://lh5.googleusercontent.com/p/AF1QipPmEss7u8iuSjYO2BEaXGRRUCQxCORN1BdJOwg,https://lh5.googleusercontent.com/p/AF1QipMpyzKjvQ2_xv9AC6aovrOibHyGJcLHRDXLcp4x,https://lh5.googleusercontent.com/p/AF1QipO2gl6Ln3UdIhBts4j-D0bmsNuEG4GrU7RHxjTQ,Cafe,Dakahlia,Restaurant
CoffeShop OsOs كافيه اوس اوس,"29R7+RH9, Gehan Al Sadat, Mit Khamis WA Kafr Al Mougi, El Mansoura, Dakahlia Governorate 7650030",010 15753724,Not available,5.0,2,Dakahlia,https://maps.app.goo.gl/7RtmiPHi3HxKwYPp6,not available,31.03875,31.36375,https://lh5.googleusercontent.com/p/AF1QipO7uIXHZPeK4abzOt8usWvS_htRFopxNKXKYg6n,https://lh5.googleusercontent.com/p/AF1QipO19c5Ljv1dIysQ159kqSF7e5HEPxXVTcDPNqNU,https://lh5.googleusercontent.com/p/AF1QipOD6qa0gA2xeQCs0HeupkjG4z7--INTpgbNKC_C,https://lh5.googleusercontent.com/p/AF1QipMf_X6PE5xdH_gFVLEyoeuSxD9CV8GgEonPxAaP,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Cafe
Levels Café &Restaurant,"مدينة الفردوس،, Mansoura Qism 2، ، المنصورة،, Dakahlia Governorate 7651011",010 33331138,Not available,4.1,555,Dakahlia,https://maps.app.goo.gl/qfWY5CU4oSVG5j3w5,"298G+G9 Mansoura Qism 2, El Mansoura",31.016312,31.375937,https://lh5.googleusercontent.com/p/AF1QipORcJ4LFmZn7TgYBVmCMOCKMXgSx-vd54TbYlG2,https://lh5.googleusercontent.com/p/AF1QipMD4l2jzSsrV-nL41w1A3cb1A7IfcSkXtANC7jD,https://lh5.googleusercontent.com/p/AF1QipNjaA9T6C8D_afUGI1ZW9fHb_RfUmp7r_3fXu2z,//:0,https://lh5.googleusercontent.com/p/AF1QipNN_ZonLVC7ER9CjnSUyncZhl80TpSGSjMzXRSH,https://lh5.googleusercontent.com/p/AF1QipNg7E0Xkuc3aPEbTHKTBFlh0ac1rL9Gga46c6hW,//:0,https://lh5.googleusercontent.com/p/AF1QipM9-ZFfrf0JZUqp2kHCVS4K9jvx45t4zIfj2g2c,https://lh5.googleusercontent.com/p/AF1QipMLk4l93NzFcw_c2vLSR2kK7RDGp1bAtWJK84pN,https://lh5.googleusercontent.com/p/AF1QipMsFxCLxEyt2HFBja9TPwxll4JJtYnfxxVT827k,//:0,https://lh5.googleusercontent.com/p/AF1QipN9pyQFi4l9tOxdD0U6CnZ77tZngP-7sZEZxuvc,https://lh5.googleusercontent.com/p/AF1QipOzGnKs9EErqW_1Xtl1UBOYtwqURpkhzYE4tLDH,,//:0,https://lh5.googleusercontent.com/p/AF1QipNf0cFMSim7X6epBjSDo62OReMiyhxsLB3KVPLC,https://lh5.googleusercontent.com/p/AF1QipN6a7riiOxch5nh8JtHrMaDVrWbITZYO56kU25b,//:0,https://lh5.googleusercontent.com/p/AF1QipOm_hNaHyq6dYiUduq93aF-jrA_5rb1cSVs4wr9,https://lh5.googleusercontent.com/p/AF1QipPSND9wWllE4rojo08xlfi-Zmo7mcmYgXhsu9_s,Cafe,Dakahlia,Restaurant
Kick in Al Mansoura,"El bar building, 40 El El-Gaish St, Mansoura Qism 2, El Mansoura 1, Dakahlia Governorate 35511",not available,Not available,4.3,53,Dakahlia,https://maps.app.goo.gl/2vL8mTJTpcB6iHhD9,29FV+RC El Mansoura 1,31.024563,31.393563,https://lh5.googleusercontent.com/p/AF1QipO-aLFK-T_TPHv3VlSFEfG7D9P62ZeeB5gaL5Y,https://lh5.googleusercontent.com/p/AF1QipN7BN42NY9-pbPfyNl7NssHREOR6u72UmJUjyZQ,https://lh5.googleusercontent.com/p/AF1QipMOSnar-YQnudcGmBn7xsrXv6awMAFDRsZI7yCH,//:0,https://lh5.googleusercontent.com/p/AF1QipNhJ5R9zoQZfFrfrbyptTWrfx8CSrS4vybweqyO,https://lh5.googleusercontent.com/p/AF1QipPD_NpDWmVWop_GzHvuUW3k51KD6EVrEhYQlo0F,https://lh5.googleusercontent.com/p/AF1QipNQPiZnsZXv9h01QcEnOjn7n-GivX5dYIL7OO4e,https://lh5.googleusercontent.com/p/AF1QipNEOkT1Ze8wNhRQWUyGYhQct_f3fIDlxvm47vEv,https://lh5.googleusercontent.com/p/AF1QipPRoDCcYb2n54Z_7v7VMk5wfWCvgvvWnimOKsgp,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
Doma Cafe,"أحمد ماهر، المنصورة (قسم 2)، المنصورة، الدقهلية،",29M7+RP El Mansoura 1,Not available,4.1,14,Dakahlia,https://maps.app.goo.gl/5qs18P6aDhP6oYV19,29M7+RP El Mansoura 1,31.034562,31.364312,https://lh5.googleusercontent.com/p/AF1QipNqUi9d0cyNRP8C249LdiJpabJJ4CTezdIfdI-6,https://lh5.googleusercontent.com/p/AF1QipNRQfkRbkGQCWUZ8FjwZ_F1dsZsELAna5JFW04u,https://lh5.googleusercontent.com/p/AF1QipP07Mh6Wz2zb6dC_1OspVChPQwtC2pLZmbQDmLN,https://lh5.googleusercontent.com/p/AF1QipMnE0HUwAD9V9AWw5_KoTktbRaFycCa1Vnrq1ks,//:0,https://lh5.googleusercontent.com/p/AF1QipO65Djh2WTiHI7M5aOQRNpKhx5g0Zu5_NF6pJNC,https://lh5.googleusercontent.com/p/AF1QipOl_4NwvVRLsgAIJrb0q6W6uzcehTwS44T3tEy1,https://lh5.googleusercontent.com/p/AF1QipPjoiWrOUCTQoAqsSrMMmIgcUrneBn7nCsXFYiY,https://lh5.googleusercontent.com/p/AF1QipPq35CAJUhBjonWDdUEAJKjG0CVW35ZOKEIl41p,//:0,https://lh5.googleusercontent.com/p/AF1QipNV5_bBvTJS0Y4KYUQSgT9hm_viTIK3TVGTvuod,https://lh5.googleusercontent.com/p/AF1QipOf_HdAxJd6eGqsphiSWVaAwfYRdh8qrb-ta85B,https://lh5.googleusercontent.com/p/AF1QipPYrWDOsfmoPthY79F4uDZNwrjnfbZbeNo1w29U,https://lh5.googleusercontent.com/p/AF1QipPkPpmoryKZzK-raigs6DnIB8t-mhVxVk0nlzL2,https://lh5.googleusercontent.com/p/AF1QipOFNhbnMFjnAEgUkV5zHmcLwDOyMcdDMbcOG23y,,,,,,Cafe,Dakahlia,Espresso bar
HUG CAFE,"29M5+M48 امام توكيل اسكودا, Mansoura Qism 2, El Mansoura 1, Dakahlia Governorate 7650023",not available,https://m.facebook.com/HUGCAFE00/,4.6,12,Dakahlia,https://maps.app.goo.gl/rWQ44aigK2ULJTvF9,not available,31.033812,31.357563,https://lh5.googleusercontent.com/p/AF1QipPdJ733sSUDaI7sZnmX-ihFyZ_46g-Lh_FY6iRt,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Cafe
SouL Bar,"29XV+HRF, El-Gaish St, Mansoura Qism 2, El Mansoura, Dakahlia Governorate 7660253",not available,Not available,4.3,24,Dakahlia,https://maps.app.goo.gl/3eCgSvj6brworcPH6,not available,31.048313,31.395313,https://lh5.googleusercontent.com/p/AF1QipO3o0fpmqFLRYDOPkW0I7M6mw-Z3OTdLqcD0y6b,https://lh5.googleusercontent.com/p/AF1QipPwAzwLjQqwd8JrQp_UjD64eAUt52X7aAGpI9CP,https://lh5.googleusercontent.com/p/AF1QipPybLoW8sAtkfOp_f9jRuP0aFUf9gO7jNUuzIjK,//:0,https://lh5.googleusercontent.com/p/AF1QipOfRUVaaKPl9bhC9AQ1rIAgUIg_CTw0WG_v4DUZ,https://lh5.googleusercontent.com/p/AF1QipMvJrkRF4sz40sAs01lm2o9jPVtO55-DUGxHmjD,https://lh5.googleusercontent.com/p/AF1QipMU_O-30kgFtwwHA_eJboolWDVCn5fncg3Rs4s2,https://lh5.googleusercontent.com/p/AF1QipNeh-XRc6lUk1BJtbg75ghMcrF3iRlKdoZpEWka,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
Alameed cafe,"27 Farida Hassan, st، Mokhtalat، Dakahlia Governorate 35517",29XR+J4 El Mansoura 2,alameed.com,4.8,35,Dakahlia,https://maps.app.goo.gl/PK8WJnL9dktcD4U1A,29XR+J4 El Mansoura 2,31.049062,31.390313,https://lh5.googleusercontent.com/p/AF1QipP_S3M2CkhyOYLWpBmPkt1AyFmiH8uHlvL5jFo,https://lh5.googleusercontent.com/p/AF1QipNPdCw89mlS-Nt44oiIdDtZsQjXcmst0GCHDyh5,https://lh5.googleusercontent.com/p/AF1QipPrkwysjlI3HPCkIGueOZXzIvEmzA8pSGO_Q4yT,https://lh5.googleusercontent.com/p/AF1QipPGaa-LwekV44J23klCh4oI4n4bsBoL3vcs7rez,https://lh5.googleusercontent.com/p/AF1QipMaR2TkQY3ibF1VtSHCr22iDkkLqaAtK9MhJDRP,,,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
BFAA CAFE,"W8PW+8V6, Aga El-Senbellawein, Borg Nour Al Homos, Aga, Dakahlia Governorate 7535576",not available,Not available,,,Dakahlia,https://maps.app.goo.gl/x5wrLxVVtt1NXpcu6,not available,30.935063,31.347187,,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Cafe
كافيه عشق,"29W3+6J4،، شارع الجمهورية،, Mit Khamis WA Kafr Al Mougi، وكفر الموجي، المنصورة،, Dakahlia Governorate 7650030،",010 92509202,Not available,5.0,2,Dakahlia,https://maps.app.goo.gl/sBkD7rBtD3HpRYaZ9,"29W3+5H Mit Khamis WA Kafr Al Mougi, El Mansoura",31.045437,31.353938,https://lh5.googleusercontent.com/p/AF1QipPA-xSzZquj1x19P_7VbgsfhI5KwQaUFAZwQECP,https://lh5.googleusercontent.com/p/AF1QipM4Tue2LmKjQ4S6OUUFOfCAa1W6URkXVbmmlOpS,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
Infinity cafe,"شارع النخلة، المنصورة (قسم 2)، المنصورة، الدقهلية،",29Q8+2F El Mansoura 1,Not available,4.0,21,Dakahlia,https://maps.app.goo.gl/iiQWaN3Grk8yYoAE8,29Q8+2F El Mansoura 1,31.037562,31.366188,https://lh5.googleusercontent.com/p/AF1QipM2vZ5k1Z2x-KvyAqPnYdb_sJtBRox45l0NDAd2,https://lh5.googleusercontent.com/p/AF1QipNIiWASyH07cESEX62KQ1ypfA-F_k2u8zC8ZOJO,https://lh5.googleusercontent.com/p/AF1QipMtTEsjvixEnK00tFav_a4G-C1V2oRVQZXhFkO1,https://lh5.googleusercontent.com/p/AF1QipNpljuXDoAKtpgA7gWYjB0ueo6zs6i5glKQElUW,//:0,https://lh5.googleusercontent.com/p/AF1QipM4onmszynZfsol4KbHraDo7hyYJGxU4yEyAX26,https://lh5.googleusercontent.com/p/AF1QipNrOzXrYBYwC5Ft6AW9-0crOPJcare27VgSfmVN,https://lh5.googleusercontent.com/p/AF1QipPC4MK_4O12pFw64ssDdR1d9nQAabLuseM3mr6O,//:0,https://lh5.googleusercontent.com/p/AF1QipOtdNpawUT1zuJeN0xe6OdQ-BE_pRcq3Y-BYQbo,https://lh5.googleusercontent.com/p/AF1QipNwPz9_JUXA1m6xXabXDXO6145AmYnyXwsbL0Tx,//:0,https://lh5.googleusercontent.com/p/AF1QipOl_z1QYsTKdJD9ocJZzVPFbYvhKF3psB3_j7fj,https://lh5.googleusercontent.com/p/AF1QipNvM519RYBGI4bXhKE1_ROWYf5Syine-KM03TKc,//:0,https://lh5.googleusercontent.com/p/AF1QipN_UsxxmjSUud0CNupBkbPsHUfIzBZDmIYzXqaX,https://lh5.googleusercontent.com/p/AF1QipPMcdsX1qq3ED43hmhLPp0X-2-EzIDcA5CFg8vI,https://lh5.googleusercontent.com/p/AF1QipN1jTcffZuRQ2bw5aO-6qJwk1ZJ3t9sHIfQ5mJT,https://lh5.googleusercontent.com/p/AF1QipP1W6y8TVlGQDL66tm64Vi3C-ikY0EIIqZkla0N,,Cafe,Dakahlia,Cafe
First Café,"شارع 6 اكتوبر, Mansoura Qism 2, El Mansoura 1, Dakahlia Governorate 7650323",29M8+FG El Mansoura 1,Not available,3.6,192,Dakahlia,https://maps.app.goo.gl/uSatTWFADmmS858g8,29M8+FG El Mansoura 1,31.03375,31.36625,https://lh5.googleusercontent.com/p/AF1QipMEkSXm0g3vRDFs32mWVSG49Dviux1DhI5vC-Dc,https://lh5.googleusercontent.com/p/AF1QipPSy7gv885oYBQpnWeEMh0QErSb-_gpwiLoxO_J,https://lh5.googleusercontent.com/p/AF1QipNgl5LNkN_EkOf0O_67vJROkgxW3EeTt4N3yeEA,https://lh5.googleusercontent.com/p/AF1QipMFUUfYiPFnzwmKmyRHmj5fIU1gYwkF-Z5Wj7E,//:0,https://lh5.googleusercontent.com/p/AF1QipOmUhMeC7bEzdozzny1t9v-hGhKeQBAsD9K45tR,https://lh5.googleusercontent.com/p/AF1QipOpFr4-LxhnZchh0DDzSuYRKk6RyL2nSasdSVMO,//:0,https://lh5.googleusercontent.com/p/AF1QipNXwmSvJ7FZyti6fCmTjBwCQgcqI_UC0IC6V_Oy,https://lh5.googleusercontent.com/p/AF1QipMedT1GZwZWuAW3CXuWdYN1bMTRq4VjeiDa8R1v,https://lh5.googleusercontent.com/p/AF1QipNHW-dd9VYzXuGetxY8PoEV4RmxKnL2nZ4-S3oa,https://lh5.googleusercontent.com/p/AF1QipOvuiximAoxtdElRon5UwKTyWpcuQuhTM4SaXPs,,,,,,,,,Cafe,Dakahlia,Cafe
Coffee Point,"29W2+4XC Mashaia st. - in front of Ramada hotel, Mit Khamis WA Kafr Al Mougi, El Mansoura 1, Dakahlia Governorate 35511",010 17956296,https://www.facebook.com/coffeepointeg,4.2,161,Dakahlia,https://maps.app.goo.gl/y9EFAk4Gk6wNv6B37,not available,31.045313,31.352438,https://lh5.googleusercontent.com/p/AF1QipNo-LFraRGUxvR-zkxLoWobeHTLlSQlhhUFhiap,https://lh5.googleusercontent.com/p/AF1QipMKZZJhV8nnMQxIEjRIxTLHFc3Cs2vO62U3_Is4,https://lh5.googleusercontent.com/p/AF1QipNo78pPPc3aC3LbA165WqKe8FTrRdsYLrbUAxnI,//:0,https://lh5.googleusercontent.com/p/AF1QipPOt0mxjNjigwu8k7pnfUz_Ks7UYxMnFGoZZVqn,https://lh5.googleusercontent.com/p/AF1QipMtD7tph9GNznxIUWRfLtiIIxJubWCBFx6AzFuU,https://lh5.googleusercontent.com/p/AF1QipMsdmRBORKnYu6tbdIM-GY8UyPqYvGvV8HyGstF,//:0,https://lh5.googleusercontent.com/p/AF1QipMvh8TMjyhAT7wrLSQIUK9SiduoOi1XC6lJwjhF,https://lh5.googleusercontent.com/p/AF1QipOdDftAWLYMV2bSVpBJmyr7sTomNZq9HYzHvhNm,//:0,https://lh5.googleusercontent.com/p/AF1QipO6Uugapin3drJfaCT9YuuvOfKFqgT2KfI9X1Rc,https://lh5.googleusercontent.com/p/AF1QipOxFeFxCHplsO8TlwPjAB1u40LDQtGNunN3uS8h,//:0,https://lh5.googleusercontent.com/p/AF1QipPxS2wqnFzlo1avQQDYzv-C3mX9X5RqVOho9tE-,https://lh5.googleusercontent.com/p/AF1QipOBnC8abZLsCw3GVLfbZtZNmDCxD5qKdTm6lgDW,//:0,https://lh5.googleusercontent.com/p/AF1QipOVuqrmBydf230j-5Z2FlTWPnhfYFdEtGiFP3hi,https://lh5.googleusercontent.com/p/AF1QipNFYejvC3zvZqXQ9KObHg-jEN5Mv-ComaSJBAi5,https://lh5.googleusercontent.com/p/AF1QipP9zdOp6GfO5BpXiphnlL9yf5rAOII9xyUjiFbC,Cafe,Dakahlia,Cafe
X Cafe & Restaurant,"مول الداون تاون، مدينة مبارك, Mansoura Qism 2, El Mansoura 1, Dakahlia Governorate 35511",29JV+F7 El Mansoura 1,Not available,3.5,12,Dakahlia,https://maps.app.goo.gl/s9VnoFjCZFGDz3pj6,29JV+F7 El Mansoura 1,31.031188,31.393187,https://lh5.googleusercontent.com/p/AF1QipMr3fEO_6_EbJgCuxsaAfCCEmPc_jJx_dCuxjgm,https://lh5.googleusercontent.com/p/AF1QipO21p87SxkTfppz6VO9uA58SvOrA1gSsa7l4WTt,https://lh5.googleusercontent.com/p/AF1QipN7KYjK4BtplfDm6rN_SI8QzANXSJSXoqzddiBs,https://lh5.googleusercontent.com/p/AF1QipMei7zAXxYgKEu-AH9TaTkntsNvamHf-rfANEia,//:0,https://lh5.googleusercontent.com/p/AF1QipMW8ckucYaegkLPA9cg3vDmX9Bm2ittdw6fK_N6,https://lh5.googleusercontent.com/p/AF1QipNaugnz5wqjFHhYAR0gaB8tSRsuYg2ra-6lSm0z,//:0,https://lh5.googleusercontent.com/p/AF1QipPuS8Towp3p41YyxXUv9iKJndcxkxPQ3JuZwnW7,https://lh5.googleusercontent.com/p/AF1QipNJ-NjtrbzT_4PspjviJspBnBc00ii4LJ2ah9VV,https://lh5.googleusercontent.com/p/AF1QipPRiA_QZbJQ1ZAj_DzjdZnIWImkk2778VKtveSv,https://lh5.googleusercontent.com/p/AF1QipObdqrfiIKkzT5yB2N62GS2ZrwHAIIp_v90Vfje,https://lh5.googleusercontent.com/p/AF1QipMBK0Yx86ruUYEXcXXMPbwoNaziJFn8SFMip8xC,,,,,,,,Cafe,Dakahlia,Coffee shop
