Name,Address,Phone number,Website,Rating,Number of ratings,Governorate,location Link,Plus code,Latitude,Longitude,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Photo 6,Photo 7,Photo 8,Photo 9,Photo 10,Photo 11,Photo 12,Photo 13,Photo 14,Photo 15,Photo 16,Photo 17,Photo 18,Photo 19,Photo 20,Category,Region,Place description
TURA BBQ,"Hawakhana-Ringre Rd, Tura, Meghalaya 794001, India",not available,Not available,5.0,1.0,Cairo,https://maps.app.goo.gl/VYPqTcjZM7Xnu8oPA,"G689+8R Tura, Meghalaya, India",25.515813,90.219562,https://lh5.googleusercontent.com/p/AF1QipPgbkwDIdoXTLHCWg3nHViKv1FxyKDoREeWLOXE,https://lh5.googleusercontent.com/p/AF1QipNilicPeCJILJ7fd4jRB8XcaJJo2Q1QQFzmL2Wj,https://lh5.googleusercontent.com/p/AF1QipN-5oXv4N8VijqgYo_XqgvPzi5IKxLeN15ACErQ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G-DPOSVqVOtNlOmWIxU93A&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=132.21646&pitch=0&thumbfov=100,,,,,,,,,,,,,,,,,restaurant,Tura,Fast food restaurant
Cai's Food Corner,"ITI Junction, Araimile, Tura, Meghalaya 794101, India",not available,Not available,4.1,17.0,Cairo,https://maps.app.goo.gl/nxzMMiaGWCsNJbRJ7,"G56W+HF Tura, Meghalaya, India",25.511437,90.196188,https://lh5.googleusercontent.com/p/AF1QipPPirYH_tinIdqXeIMZpYazmolkTHK40QyODqOI,https://lh5.googleusercontent.com/p/AF1QipM3LlcK4ySQ9TDvYXTK2jPN_0u8lw1elNWJJ2uU,https://lh5.googleusercontent.com/p/AF1QipO2foCmSkxcpN-GQ8BA5du4YGh9uuYoQgZC5B5v,https://lh5.googleusercontent.com/p/AF1QipNs3a5ct0Mqcnqe6cbhwzEKJi15qzNQin5LG7ob,https://lh5.googleusercontent.com/p/AF1QipP360fZlKZgWx3E064XStJIlVhY4G1e0_JgS1lA,//:0,https://lh5.googleusercontent.com/p/AF1QipOkwCP2RIANsIdNV9MR-Lei851B4hZCqrtR_Ocy,https://lh5.googleusercontent.com/p/AF1QipP_7gvio8J0Gaw16P8KNRHKfu4eyZX3-Fn49mtq,https://lh5.googleusercontent.com/p/AF1QipO4aVfgXCTOf89a3TU_adBeXU0--hDeAFAgDJYm,//:0,https://lh5.googleusercontent.com/p/AF1QipNNFphZ-ris0NyjnABJlCCzIsR80wI6HXY0N6qF,https://lh5.googleusercontent.com/p/AF1QipMIcMaEEqMnnVNUU1nc528aoq14CqrWUoyLf1JO,https://lh5.googleusercontent.com/p/AF1QipOwgev5Rfk_tTAqcY6ywgDO_rDCokdImMQ44DjO,//:0,https://lh5.googleusercontent.com/p/AF1QipOBdJF3f6POE5gGzd-PHImWl5-I2nXZXami1RuG,https://lh5.googleusercontent.com/p/AF1QipNo5o6XSpkL8ilE1BPGIBC6OodAfDoXc_Ts7-fQ,//:0,https://lh5.googleusercontent.com/p/AF1QipNqwi6aYsEvkNhzQqHstEjyMRkBA92unEUc7Yxn,https://lh5.googleusercontent.com/p/AF1QipMl4ZG_F353-wgei-NpMisYLUilOGjLcrvdqvMc,https://lh5.googleusercontent.com/p/AF1QipNAGOHVZEH47dKTcoHlfG3Bh65H3sr611CHUiQR,restaurant,Tura,Restaurant
JH HOTEL,"Ringre Gittim-Forest Tilla-Akimbri Road, Tura, Meghalaya 794001, India",not available,Not available,4.2,17.0,Cairo,https://maps.app.goo.gl/YqRJUmJZtAHsha5S7,"G68C+G6 Tura, Meghalaya, India",25.516312,90.220562,https://lh5.googleusercontent.com/p/AF1QipNvNRcanEjKUGfOd-jBvQpygLTZfvzY00Yt40z0,https://lh5.googleusercontent.com/p/AF1QipPHZxIfnPrJOTGuEhHJR2n_WdZRo4O1eycL5PgK,https://lh5.googleusercontent.com/p/AF1QipPEDeIwEezwyijJNa6UhTpqmrY6YUfKKRkurh_0,https://lh5.googleusercontent.com/p/AF1QipMG63rN4k1o_qNgcu85X02wyDLUnk9PT9-A4H6n,//:0,https://lh5.googleusercontent.com/p/AF1QipP20a89M6HWFM1e_5rt3_EUyeMbzqiRgceAwhVE,https://lh5.googleusercontent.com/p/AF1QipN0eTWYo8QK9YingF7_DhV-SH5f9PTtQ69LK0pW,https://lh5.googleusercontent.com/p/AF1QipPyVclLz7clcVOuCh_TQdTqqcrcY74vCW760qV9,//:0,https://lh5.googleusercontent.com/p/AF1QipO74-iGM6PV_OUJ0ts4P3WlLWGxz8N64RPDaDvd,https://lh5.googleusercontent.com/p/AF1QipNc1syVi65sQFTPYpquC85pmQ3cuhhaF2J-3fjI,https://lh5.googleusercontent.com/p/AF1QipPO6cpbZsXLtSqZsc9If1xeIuln_4vfbpWDl0jU,//:0,https://lh5.googleusercontent.com/p/AF1QipP9mYGyoBNr1AHyyfYeUGaVUJ92nrGxWxN5NJsQ,https://lh5.googleusercontent.com/p/AF1QipNJ72VjdYlDVO64ZRtWzKCTEI4pGyDrUWAethJP,https://lh5.googleusercontent.com/p/AF1QipMwN_DRG2oL2gREO0-cwax_Ko2gX-iaDyyXYDvx,//:0,https://lh5.googleusercontent.com/p/AF1QipOlr-zuKIa_FJ5-RAfnXnKnF2zCdb0x6MFZ5iZx,https://lh5.googleusercontent.com/p/AF1QipMKu0OOxt98dYORErwIeDoCLayJaFBfUgeIvJrt,https://lh5.googleusercontent.com/p/AF1QipM9zmb6wFBSSfv6u8_tULdbvF4Y6axKP081tEzi,restaurant,Tura,Restaurant
Salgital Restaurant LEISORT,"G68C+32J, Brahminpara, Tura - Ampati Rd, Tura, Meghalaya 794001, India",not available,Not available,5.0,1.0,Cairo,https://maps.app.goo.gl/Wv6tvGpTbX6pV8VYA,not available,25.50375,90.19125,https://lh5.googleusercontent.com/p/AF1QipN52D15RhhuU-ANfha7pef9HD8DEDZsEC5RBe3I,https://lh5.googleusercontent.com/p/AF1QipOcNRY5UAXBRh_ZA71Ut5odKYbQebtmZSlKIGjP,https://lh5.googleusercontent.com/p/AF1QipO_Fcj6N2SHFaC3W_bceF0E4djEfUes8VacJ7Er,https://lh5.googleusercontent.com/p/AF1QipPZSfXjImCEPkXoV670Ebw03uYsqygcWSIHMeTu,//:0,https://lh5.googleusercontent.com/p/AF1QipOFKMyhKNSekAttSFBvNZgF5K_hjQj597N5Rzo2,https://lh5.googleusercontent.com/p/AF1QipM3lpKUj4fxaO_BR6ktUHbM7BGpEDK-wdhESLbr,https://lh5.googleusercontent.com/p/AF1QipPPlInSs7iZiUdgpp00ebUvvb-Ef6kI4P0rjncx,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rcdk6dds7nUpkG7mOVSH0w&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=250.59442&pitch=0&thumbfov=100,,,,,,,,,,,,restaurant,Tura,Restaurant
Darjeeling Vibes Restaurant,"Hawakhana, Tura, Meghalaya 794001, India",+91 76298 04423,instagram.com,3.7,41.0,Cairo,https://maps.app.goo.gl/kW3AN7CPQK8QvZJD9,"G676+WR Tura, Meghalaya, India",25.514812,90.212063,https://lh5.googleusercontent.com/p/AF1QipOV6NcIeSBdOjrA4qFNQ6Xt3JylSzbRoD1JM2wq,https://lh5.googleusercontent.com/p/AF1QipO1QuLfMvEbCiiw8weESpEsn4K8FOUl8McPfn1x,https://lh5.googleusercontent.com/p/AF1QipNfmLDSz-BSfkZAET7E2Sw5oNWeoKejnysiX69T,https://lh5.googleusercontent.com/p/AF1QipNvU9thZZOUNhnHXjbi4HSvvSeyF6jFqMAKR4rV,//:0,https://lh5.googleusercontent.com/p/AF1QipMgWwuShnGCHcXozLoZPOvESnI5LE7wlLEUkdkQ,https://lh5.googleusercontent.com/p/AF1QipMIbFCMciodbvntKCvvtxdJYC0TjeEJCMG0XYfp,https://lh5.googleusercontent.com/p/AF1QipORfz5bJAuHdi2dPtHlHsYD3tP2mWnFXYRI8L3e,//:0,https://lh5.googleusercontent.com/p/AF1QipNO6TVtejWzSzahXbd2_h8Sm_iTGkqLcGK7Mi1T,https://lh5.googleusercontent.com/p/AF1QipNrts2CQucJWAsqjEsz6PlC06ku6CowTq4OGHYR,//:0,https://lh5.googleusercontent.com/p/AF1QipNpl0g09j8mmdyv9m_5NnVTAdIDcMnM8V3udBWz,https://lh5.googleusercontent.com/p/AF1QipPXOtq_aVkIRA0kdjrIwzIzqtTHYnxsN5Hys6bG,https://lh5.googleusercontent.com/p/AF1QipPBp60o6C0qAt2lcXvrlzEYggGlGippZ5L3fYr9,//:0,https://lh5.googleusercontent.com/p/AF1QipN-yEqM79eum2H4JGr8MKaflYiC8rHrrEu2OYhP,https://lh5.googleusercontent.com/p/AF1QipMT8UgzNur3z8cTuOPlKI3yIsyqrH_j-aQUnQp8,https://lh5.googleusercontent.com/p/AF1QipNz8GQidkYCirvt_UTyNV_44XdQFyIDPW33AB7S,https://lh5.googleusercontent.com/p/AF1QipPBGvOAPBOdjDV61SoNB-LDsNgGTfSwh5Y3SVgB,restaurant,Tura,Family restaurant
Rockstreet Food Tura,"Chandmari Tura, Tura, Meghalaya 794001, India",not available,Not available,4.7,3.0,Cairo,https://maps.app.goo.gl/uEaxehhHMR53YbQq9,"G6C9+CW Tura, Meghalaya, India",25.521062,90.219813,https://lh5.googleusercontent.com/p/AF1QipOFA0GQgcFCVeIV7eWrl2M_pkefklCRkFyZshw7,https://lh5.googleusercontent.com/p/AF1QipO0ztRCyMiB9R0CnXZBap_TcmLuMIs-UnFxcpIB,https://lh5.googleusercontent.com/p/AF1QipM6PpHT7ez11Kt9h7QizudLMjIytUaTScEANyTz,https://lh5.googleusercontent.com/p/AF1QipPkNlj4W25LRnFlO2EfK_bEoWmrqJucackFkfsG,//:0,https://lh5.googleusercontent.com/p/AF1QipP_Q8oFlD9hsRRQdoeUDfUAIItAcWR3TqDKq2YG,https://lh5.googleusercontent.com/p/AF1QipOCJQj4wxJ3pi8fsEnKSysEZ9-Burp2uX_rATmK,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tdx4Bi6wa0RbiZTii4PSWw&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=2.4462516&pitch=0&thumbfov=100,,,,,,,,,,,,,restaurant,Tura,Cafe
GOLDEN SPOON,"Akonggre-Dobasipara Road, Akonggre, Tura, Meghalaya 794001, India",not available,Not available,3.7,111.0,Cairo,https://maps.app.goo.gl/gZZnJz79PVSjrWTo7,"G669+P5 Tura, Meghalaya, India",25.511812,90.217938,https://lh5.googleusercontent.com/p/AF1QipNTO1FC7xeoW9RSH_gKBD-VfvGzniuFghT3AA9k,https://lh5.googleusercontent.com/p/AF1QipPebDnXrCcFAzhf0Oj_nMF5bQMe7XsgU_MzWofV,https://lh5.googleusercontent.com/p/AF1QipOySoH_2aPIJXMMNXxWU6b3CGI6eDo3b6DlFhMs,https://lh5.googleusercontent.com/p/AF1QipMy_O3hL0gl9Boi5jUkAAxRZ7UXt8qj7hs3Sb9s,//:0,https://lh5.googleusercontent.com/p/AF1QipPCRzu5xpE7fzjj-EJbmsQ6fxKi4Fs5_I9FdgP-,https://lh5.googleusercontent.com/p/AF1QipNmzXUbBgRtSZ2jFtEhwnx7DC3op6fCLWNagLdl,https://lh5.googleusercontent.com/p/AF1QipPQIQlMyb4Bz4CWxh_39K5yaoRZPd2-vKv2soBX,https://lh5.googleusercontent.com/p/AF1QipPmusDihmvFZ1o_g3KhpcTMqxDnArKMyz1Bihb5,//:0,https://lh5.googleusercontent.com/p/AF1QipN8UKwWkBD6py4laqKSYoAzAqKyyfNfrXBw2CrR,https://lh5.googleusercontent.com/p/AF1QipODbXcCQtIu7NcWvLCDKkI8Nfv8Aip0J_tRvB51,https://lh5.googleusercontent.com/p/AF1QipM_H62RxQxdIKG8JI45RfHlNx1Kp7tOK-dxxyGY,//:0,https://lh5.googleusercontent.com/p/AF1QipMejZ4Ugu1g3AjicWJ8Kf23_C5iXfH87BuuEK8H,https://lh5.googleusercontent.com/p/AF1QipO2AjXZZ1pDA_sW4UQW-XCSQUyRa36CJ9EZ__1g,//:0,https://lh5.googleusercontent.com/p/AF1QipMNOvSI1oovWIYS_qu4pZhv1vk2zFOpgdFfIuNf,https://lh5.googleusercontent.com/p/AF1QipPfu01JSJ2aK9AxXtbyqIxYPmohOSvyhwIDhtQi,https://lh5.googleusercontent.com/p/AF1QipPAth7cILaa2ucw5XpYrvYDxwHEhffZLBfNMrZq,restaurant,Tura,Family restaurant
Mokshvilla Homestay,"Ballonggre, South, Tura, Meghalaya 794101, India",not available,Not available,4.2,117.0,Cairo,https://maps.app.goo.gl/nHBnfphj7331XHCJ9,"G5G7+69 Tura, Meghalaya, India",25.525562,90.163438,https://lh5.googleusercontent.com/p/AF1QipPIi0BIH24xRWP-mt6U1TTdlBadWeK18DO4K5yZ,https://lh5.googleusercontent.com/p/AF1QipOo0km6uB1oBiwRkNbcvsF3BWJKYnBma_7Td_O3,https://lh5.googleusercontent.com/p/AF1QipNoM1rFM5Q5xDxxlEKksxukEm_Y1t4fx-75ezCZ,https://lh5.googleusercontent.com/p/AF1QipOrK4fnZbLbXgnbWkquQUazLmTp0P-6hjgGtoj8,https://lh5.googleusercontent.com/p/AF1QipMP9pViRXg0VVmQkLUhtxlTBDjRekY4BA1MP0q5,//:0,https://lh5.googleusercontent.com/p/AF1QipMuixbdXP2yuLBKMP3i2b8n1bMq85b_DVxyahS1,https://lh5.googleusercontent.com/p/AF1QipN5lpzfNHvAsBvXaqSO7mfBq-t1EkG0Njj0mrZp,https://lh5.googleusercontent.com/p/AF1QipNWYR8djH-oXtGdOKQYrz-SQ4LmmUXTw4p6tVx7,https://lh5.googleusercontent.com/p/AF1QipM-HkEBHnASkDrgl4lq-rQTE4siyfKVnpwpA60q,//:0,https://lh5.googleusercontent.com/p/AF1QipP0C54vNv23y73VYuZcCiwFseqJl1mx8ps4PKkK,https://lh5.googleusercontent.com/p/AF1QipP_nzNbT8l_jc1FoO_syqsh0E9A8bzYgEO4M8SG,//:0,https://lh5.googleusercontent.com/p/AF1QipOu86zehRk-0no_-0o81RdT2G1oDLOULmu5n6Id,https://lh5.googleusercontent.com/p/AF1QipMrQeutSX0a_pKt_Maj6wv6azH4GECqzbRgq4s0,//:0,https://lh5.googleusercontent.com/p/AF1QipOOXWGWCpqJAwZAv6M79J5Ffxvju_cO0m_f5Nbu,https://lh5.googleusercontent.com/p/AF1QipMdDsAJV0aI_62IDL8ZV5bB8Lnt_PSVjNoJ_LaH,https://lh5.googleusercontent.com/p/AF1QipPGrLprMaAGw4fX_XZ4dwzn8RjeiWq2Ykj1Eio,restaurant,Tura,Restaurant
Walseng Kitchen,"G689+37J, Brahminpara, Tura, Meghalaya, India",not available,Not available,4.0,66.0,Cairo,https://maps.app.goo.gl/JabzM9t9sq9q9dDj6,not available,25.515188,90.218187,https://lh5.googleusercontent.com/p/AF1QipPxECe5Bqaupgod-3FJt-tvacw3O_KPlxcjfwqc,https://lh5.googleusercontent.com/p/AF1QipML-dmjAKGZiy5xsw3w1OCrtL062kCl68dpm_ge,https://lh5.googleusercontent.com/p/AF1QipPJpAHkQqtkwHJVnOojhS-trsTNXweAi6JyIxXq,https://lh5.googleusercontent.com/p/AF1QipO7hDsL7u7MWz9-DwshIlO-SykYY5lablPPRhIA,//:0,https://lh5.googleusercontent.com/p/AF1QipO1UFSTo2jpLw-qCXaIaVjua6kU9yxWHu14TBf3,https://lh5.googleusercontent.com/p/AF1QipP5lDKdT9X3FasV2F7D1FL5qQmy3tNEcRvL3D91,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-1J44AanmZp9CTh-E4fRMg&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=136.29764&pitch=0&thumbfov=100,,,,,,,,,,,,,restaurant,Tura,Restaurant
Garry's bar cum restaurant,"Sukbir bhawan, Tura-Hawakhana-SingimariI Rd, near super market, Tura, Meghalaya 794001, India",+91 93661 61240,Not available,4.4,107.0,Cairo,https://maps.app.goo.gl/qe6f2ATLnuGfABsC9,"G678+8W Tura, Meghalaya, India",25.513312,90.217313,https://lh5.googleusercontent.com/p/AF1QipMTFZNe1ZGDhXI2xiZtazh-33SDlSiak2ewLRo5,https://lh5.googleusercontent.com/p/AF1QipNNQQLOzp518knNtbrNqYux-_8SsTALcrFRY8kL,https://lh5.googleusercontent.com/p/AF1QipPfgyaqCUJWLPgnT68m9eVk_T_SM4kudqjCw4Nj,//:0,https://lh5.googleusercontent.com/p/AF1QipPypk8wQn_oem8uCARt_rGwDErk-31Y5JCTpxa-,https://lh5.googleusercontent.com/p/AF1QipPvmxLJm1t_I1M4DgRiPSCLzMx77J33zxZaLIMP,https://lh5.googleusercontent.com/p/AF1QipOR_qfcWr9r4UfGR3wO-3ZFfYt2K-Yb02et5lj4,,//:0,https://lh5.googleusercontent.com/p/AF1QipPlaHxdZ28oWDUkOIrFWJ3zd34ln7xfa-wwOfOw,https://lh5.googleusercontent.com/p/AF1QipN4cDPnOAyb_ZNb20g_XGeXLRjQc8xsS2W2MVz4,https://lh5.googleusercontent.com/p/AF1QipM08KAQ5wIEQC-Bm2u2mtjty8XyuQfrx4V-CBnt,//:0,https://lh5.googleusercontent.com/p/AF1QipM8vg7roHhzknKrO2AM61LhHCG5RU3f7Hdt5L3T,https://lh5.googleusercontent.com/p/AF1QipMC_JbfTQLjFvLNsvKOwH2CoKKdsOHBSyHkoggm,https://lh5.googleusercontent.com/p/AF1QipNoEOX1ox8DVfT_PgthKD0fSUZYBJQlUp3hU5Qe,//:0,https://lh5.googleusercontent.com/p/AF1QipOYyqymzsz4_1F9oyg33bvSMMg5-dfa9snzf-hR,https://lh5.googleusercontent.com/p/AF1QipMVKcfc2gqtvLtdoQCI3QU8KiSyuGc0k9FN44eJ,https://lh5.googleusercontent.com/p/AF1QipMvC5PdkT7UPpldypRkjNvW7z2w4NSK0xvqcmfw,restaurant,Tura,Bar
Munchies Tura,"above Pet Clinic, next to Sora complex, Matchakol, Tura, Meghalaya 794001, India",not available,Not available,2.7,6.0,Cairo,https://maps.app.goo.gl/t1aFUrG2NMVy7fjM6,"G57P+QX Tura, Meghalaya, India",25.514437,90.187438,https://lh5.googleusercontent.com/p/AF1QipPtqxE_JgOT2oV8od4jGFWTBfCnr-YKwgto58FN,https://lh5.googleusercontent.com/p/AF1QipPy9tXpLAnm84sP6v42l13ikDAh8YjU0ilNB1Gd,https://lh5.googleusercontent.com/p/AF1QipMlGojrrpuIteOOtLvTIn3-R3c6kBfFhpr3u4sr,https://lh5.googleusercontent.com/p/AF1QipPm5vlWZvPBHDQij2Lo3Cvsy_ybOPCxLEl8p60y,//:0,https://lh5.googleusercontent.com/p/AF1QipPPH1pfrTqyjX_s7kOtSxWJ5efu9FvVTSlx_N5i,https://lh5.googleusercontent.com/p/AF1QipPuwNkvTC_SJBM40H3YhCa0xlZgdf-KHAfrCJyT,https://lh5.googleusercontent.com/p/AF1QipOE8qiWPWlL-jWaFGAWOzMQj-toPsOK48wAWULF,//:0,https://lh5.googleusercontent.com/p/AF1QipOFgJVKClZF2rc-ru_WkxAYbHo2jHGIWxYd7gba,https://lh5.googleusercontent.com/p/AF1QipNLr-jiaystB-t0RcoB6HBUvVqf7oHHisqx6ONC,https://lh5.googleusercontent.com/p/AF1QipOmG4SZwKGT9ao20xfP1PS55lmvPBpWC9qm8Ktm,//:0,https://lh5.googleusercontent.com/p/AF1QipMJfDW94k7Sxs5zfjvgdQGjw3KHgzXBOSTygBoW,https://lh5.googleusercontent.com/p/AF1QipMvqkwk2SHIPpDW_fbHO_YqtVlaYZELZ6CzayI7,https://lh5.googleusercontent.com/p/AF1QipMlOmWM_eeVgLDeEJGLG2ATH3PIaMCXvCXSrC5G,https://lh5.googleusercontent.com/p/AF1QipMLeK79116dDaaXTEVG5HZmk0wQphQsDFLDEm-z,https://lh5.googleusercontent.com/p/AF1QipPW6zimCn_LJf84LVfU8dCM4dw5sN117B7guMad,,,restaurant,Tura,Restaurant
كشري سيد حنفى - ميجا مول,"Inside Mega Mall، Gamal Abd EL Nasr Axis, New Cairo 3, Cairo Governorate 4713311",XCHM+QJ New Cairo 3,sayedhanafy.net,4.0,552.0,Cairo,https://maps.app.goo.gl/agzgW6yYPnjtkbLj7,XCHM+QJ New Cairo 3,29.979438,31.434063,https://lh5.googleusercontent.com/p/AF1QipNToPkPwCyBoXfCY7y-muEs05irEda3qMwWxCEk,https://lh5.googleusercontent.com/p/AF1QipMno72oVkYKDJ-A3PcL8GDBWwwOn6Fb-qG7yYMx,https://lh5.googleusercontent.com/p/AF1QipNs_dGCj8-vft921L-w7x1KeHZwJmKJPNTQ5eTw,//:0,https://lh5.googleusercontent.com/p/AF1QipOk2YBGP8D6lQZyHwMqJqt9vjphayh5hN3I2_RI,https://lh5.googleusercontent.com/p/AF1QipMljvl5HSqhsiqYn2fUWUlD7xTjb-WiMtwZOvUq,//:0,https://lh5.googleusercontent.com/p/AF1QipNkFrTXQxVRs-JkEwK8B3AwrrPz3xcpJ-jxVRtL,https://lh5.googleusercontent.com/p/AF1QipMVOyLVp5yqBruU8S1rQy609jjkDQ17ybzZsNS7,//:0,https://lh5.googleusercontent.com/p/AF1QipM3FmuL_ykKl_2qOrN0awjcP3OmvNZC8nCZBdhb,https://lh5.googleusercontent.com/p/AF1QipOXd3EscHbC57rUWLANU6YYUa_P7UFPgHyF4Kp7,https://lh5.googleusercontent.com/p/AF1QipPBlg0jgJdWktSzcDGVGgRaZZ2NMJRS9lopQIVv,//:0,https://lh5.googleusercontent.com/p/AF1QipOxm7lTLmH5mV4FVC913ZFZAO-X5wu5KuuJg6E,https://lh5.googleusercontent.com/p/AF1QipNxhDmGP4RXvKV8-_hsPbhd7qoP6LQ3RIll87oz,https://lh5.googleusercontent.com/p/AF1QipPtzgKceY0reNtY17fMChHq4UQheO89dzgGty57,https://lh5.googleusercontent.com/p/AF1QipM9A1fYNAAurN9TbHJfkNRjslPOmTGTnVLnkVrY,https://lh5.googleusercontent.com/p/AF1QipOWigQgbYnuc0SyHR21MkwQpQohqM19eA8dqWqX,https://lh5.googleusercontent.com/p/AF1QipNeDhu3zVS-mR2fKdeu7IKlrEsyfLlWqDt635wY,restaurant,Tura,Koshari restaurant
Food park,"Hawakhana, near william point, Tura, Meghalaya 794001, India",+91 93662 67298,instagram.com,4.0,7.0,Cairo,https://maps.app.goo.gl/iSeNo55nA3QQ4qnTA,"G678+X2 Tura, Meghalaya, India",25.514938,90.215063,https://lh5.googleusercontent.com/p/AF1QipOtPrloBcfBmQ55kCWtZF31ZetMLjmiVL76bKqO,https://lh5.googleusercontent.com/p/AF1QipP9KtiVSeOc4MooB-vwo7RM3FWhk5WAAosKSWnu,https://lh5.googleusercontent.com/p/AF1QipPQrGhVZz0DqqWC82ILAJDnfg3XQsjdQJpdLHSh,https://lh5.googleusercontent.com/p/AF1QipNl0kogDrI9TwD4ORaow4EpWIMzFqUdFQFBzysp,//:0,https://lh5.googleusercontent.com/p/AF1QipOJgICTt7gfRlDR9ua8GimKk2jrpqPoPK_sUD-N,https://lh5.googleusercontent.com/p/AF1QipO38SJIcNT5PJuXR7D6-AtD5IGvcVFE9aQCEtib,https://lh5.googleusercontent.com/p/AF1QipP7UINuYJYe2gU4y-l5Pbu1oOtd4FkhwGikqrb5,//:0,https://lh5.googleusercontent.com/p/AF1QipOemZLnD6A5H4qmL938iuzGNIamgl9XU_BgKeDx,https://lh5.googleusercontent.com/p/AF1QipNBGVU9JuEQwcSx7mYE-sXK-Yp9o8NWi2t_7_oE,//:0,https://lh5.googleusercontent.com/p/AF1QipMQfvEuPIZ0wMkQaJPYVxmmpo55AX2lGz2tGG5X,https://lh5.googleusercontent.com/p/AF1QipNkkiqF7Mi0ssXxw2m3bsgOnrlj1mf62xo2gZWr,//:0,https://lh5.googleusercontent.com/p/AF1QipOvDpP23guWJ94Zw3wVDfRhHjrKhSDFz66kW37G,https://lh5.googleusercontent.com/p/AF1QipOxQshxOP2t7-6r7hW2z9VVTr0FwywwXu4OA77p,https://lh5.googleusercontent.com/p/AF1QipMjY9LA0W1MRb024LmLQUvfe69UBA9Ua5JBJZk6,https://lh5.googleusercontent.com/p/AF1QipMxG-HAs4Rm7zX96loKu_EkKrBN_Bi14u2BPx-u,https://lh5.googleusercontent.com/p/AF1QipO9PIjtdViyqBGir_aVVjyJ_xn5kwO-Ru4oTNWl,restaurant,Tura,Restaurant
A'chik Mi Hotel,"Dermile, Tura - Garobadha Rd, Tura, Meghalaya 794001, India",not available,Not available,,,Cairo,https://maps.app.goo.gl/eCBvrxDL3v1KCxKz6,"G674+MC Tura, Meghalaya, India",25.514187,90.206063,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JkUoxdwdaNiMV8YuXxUgUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.16263&pitch=0&thumbfov=100,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Lunch restaurant
EDDY'S KITCHEN,"Donbosco School, Paikan, Road, near Tura, Rongkon, Tura, Meghalaya 794001, India",not available,Not available,,,Cairo,https://maps.app.goo.gl/AsMKAm2SYHKgNffV9,"G6QH+GH Tura, Meghalaya, India",25.538812,90.228938,https://lh5.googleusercontent.com/p/AF1QipPwtPgNi4RdI7Y956RmvfvvMiZhr1FtdUsp2wKJ,https://lh5.googleusercontent.com/p/AF1QipNdHDyjtbGVHk6LfxAr2h6fZNOPigPUrAqJg80i,https://lh5.googleusercontent.com/p/AF1QipPvuxVJj4-sBTY8PkTqGV5WyCmAvOxBDkfnNQhW,//:0,https://lh5.googleusercontent.com/p/AF1QipNeiENJ6QSyQxb78KEEn3pT2b4gDK8mV3ckO-r-,https://lh5.googleusercontent.com/p/AF1QipOCdVrFfAXBlqNDoF5DNE4xmFg296Tw2Z98N82G,//:0,https://lh5.googleusercontent.com/p/AF1QipMfmVgscPeuKa38L75HDBN8g_IcqPQhAUQyJT7y,https://lh5.googleusercontent.com/p/AF1QipNv5K9vPAko8mUMnnTLv-ZkPoNkUNo_-XX3waOi,//:0,https://lh5.googleusercontent.com/p/AF1QipNa6nN1KImxkZKn9fMZVBA4_NSp6nVt6eNGywMx,https://lh5.googleusercontent.com/p/AF1QipM8E9bFSY0aJNOU58G0rUc0dqBXpW6hxKVLH2IA,//:0,https://lh5.googleusercontent.com/p/AF1QipOqiyRwpApvoI_ZgEP8XK7bw6Uu8yLTJcUU_JO9,https://lh5.googleusercontent.com/p/AF1QipPm-JqrQ0JUcDXVsA0LQsFKs1E8hdjS_rIL6ov8,https://lh5.googleusercontent.com/p/AF1QipM6j8mHlr_qofJ6o9ShxxNMho0Lsnns426Kdi79,https://lh5.googleusercontent.com/p/AF1QipOBIgW5TuHUBjdfsIpc8PfGG6hN2GwcSiGSbuqT,https://lh5.googleusercontent.com/p/AF1QipPGu_S4_xGqxOI1J65Oz_TCjGVDpV21Q6Qpbenv,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nhoecUM_YMKrtrfnpuJOlw&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=315.7809&pitch=0&thumbfov=100,,restaurant,Tura,Restaurant
